CIK,Company Name,SIC,Industry,State Location,State Inc,Filling Date,URL
0001336917,"Under Armour, Inc. ",2300,APPAREL & OTHER FINISHED PRODS OF FABRICS & SIMILAR MATERIAL,MD,MD,2022-02-23,https://www.sec.gov/Archives/edgar/data/1336917/000133691722000010/ua-20211231.htm
0001336917,"Under Armour, Inc. ",2300,APPAREL & OTHER FINISHED PRODS OF FABRICS & SIMILAR MATERIAL,MD,MD,2021-02-24,https://www.sec.gov/Archives/edgar/data/1336917/000133691721000009/ua-20201231.htm
0001237831,GLOBUS MEDICAL INC ,3841,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,PA,DE,2022-02-17,https://www.sec.gov/Archives/edgar/data/1237831/000156276222000037/gmed-20211231x10k.htm
0001237831,GLOBUS MEDICAL INC ,3841,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,PA,DE,2021-02-17,https://www.sec.gov/Archives/edgar/data/1237831/000156276221000036/gmed-20201231x10k.htm
0001069878,TREX CO INC ,2400,LUMBER & WOOD PRODUCTS ,VA,DE,2022-02-28,https://www.sec.gov/Archives/edgar/data/1069878/000119312522058229/d222230d10k.htm
0001069878,TREX CO INC ,2400,LUMBER & WOOD PRODUCTS ,VA,DE,2021-02-22,https://www.sec.gov/Archives/edgar/data/1069878/000119312521050916/d93959d10k.htm
0001408075,GRAPHIC PACKAGING HOLDING CO ,2650,PAPERBOARD CONTAINERS & BOXES,GA,DE,2022-02-22,https://www.sec.gov/Archives/edgar/data/1408075/000140807522000009/gpk-20211231.htm
0001408075,GRAPHIC PACKAGING HOLDING CO ,2650,PAPERBOARD CONTAINERS & BOXES,GA,DE,2021-02-16,https://www.sec.gov/Archives/edgar/data/1408075/000140807521000012/gpk-20201231.htm
0001637207,"Planet Fitness, Inc. ",7997,SERVICES,NH,DE,2022-03-01,https://www.sec.gov/Archives/edgar/data/1637207/000163720722000011/plnt-20211231.htm
0001637207,"Planet Fitness, Inc. ",7997,SERVICES,NH,DE,2021-03-01,https://www.sec.gov/Archives/edgar/data/1637207/000163720721000009/plnt-20201231.htm
0000021510,COHERENT INC ,3826,LABORATORY ANALYTICAL INSTRUMENTS,CA,DE,2021-11-30,https://www.sec.gov/Archives/edgar/data/21510/000002151021000060/cohr-20211002.htm
0001348036,"AVALARA, INC. ",7372,SERVICES,WA,WA,2022-02-24,https://www.sec.gov/Archives/edgar/data/1348036/000156459022006696/avlr-10k_20211231.htm
0001348036,"AVALARA, INC. ",7372,SERVICES,WA,WA,2021-02-25,https://www.sec.gov/Archives/edgar/data/1348036/000156459021008919/avlr-10k_20201231.htm
0000913144,RENAISSANCERE HOLDINGS LTD ,6331,FIRE,D0,D0,2022-02-04,https://www.sec.gov/Archives/edgar/data/913144/000091314422000015/rnr-20211231.htm
0000913144,RENAISSANCERE HOLDINGS LTD ,6331,FIRE,D0,D0,2021-02-05,https://www.sec.gov/Archives/edgar/data/913144/000091314421000029/rnr-20201231.htm
0000855658,LATTICE SEMICONDUCTOR CORP ,3674,SEMICONDUCTORS & RELATED DEVICES,OR,DE,2022-02-23,https://www.sec.gov/Archives/edgar/data/855658/000143774922004190/lscc20220101_10k.htm
0000855658,LATTICE SEMICONDUCTOR CORP ,3674,SEMICONDUCTORS & RELATED DEVICES,OR,DE,2021-02-26,https://www.sec.gov/Archives/edgar/data/855658/000143774921004238/lscc20201231b_10k.htm
0001656936,MGM Growth Properties LLC ,6798,REAL ESTATE INVESTMENT TRUSTS,NV,DE,2022-02-16,https://www.sec.gov/Archives/edgar/data/1656936/000165693622000007/mgp-20211231.htm
0001656936,MGM Growth Properties LLC ,6798,REAL ESTATE INVESTMENT TRUSTS,NV,DE,2021-02-23,https://www.sec.gov/Archives/edgar/data/1656936/000165693621000011/mgp-20201231.htm
0000820318,II-VI INC ,3827,OPTICAL INSTRUMENTS & LENSES,PA,PA,2021-08-20,https://www.sec.gov/Archives/edgar/data/820318/000082031821000017/iivi-20210630.htm
0001142417,"NEXSTAR MEDIA GROUP, INC. ",4833,TELEVISION BROADCASTING STATIONS,TX,DE,2022-02-28,https://www.sec.gov/Archives/edgar/data/1142417/000095017022002187/nxst-20211231.htm
0001142417,"NEXSTAR MEDIA GROUP, INC. ",4833,TELEVISION BROADCASTING STATIONS,TX,DE,2021-03-01,https://www.sec.gov/Archives/edgar/data/1142417/000156459021009747/nxst-10k_20201231.htm
0000720672,STIFEL FINANCIAL CORP ,6211,SECURITY BROKERS,MO,DE,2022-02-18,https://www.sec.gov/Archives/edgar/data/720672/000095017022001451/sf-20211231.htm
0000720672,STIFEL FINANCIAL CORP ,6211,SECURITY BROKERS,MO,DE,2021-02-19,https://www.sec.gov/Archives/edgar/data/720672/000156459021006800/sf-10k_20201231.htm
0001321732,Penumbra Inc ,3841,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,CA,DE,2022-02-22,https://www.sec.gov/Archives/edgar/data/1321732/000132173222000017/pen-20211231.htm
0001321732,Penumbra Inc ,3841,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,CA,DE,2021-02-23,https://www.sec.gov/Archives/edgar/data/1321732/000162828021002867/pen-20201231.htm
0001034670,AUTOLIV INC ,3714,MOTOR VEHICLE PARTS & ACCESSORIES,UT,DE,2022-02-22,https://www.sec.gov/Archives/edgar/data/1034670/000095017022001528/alv-20211231.htm
0001034670,AUTOLIV INC ,3714,MOTOR VEHICLE PARTS & ACCESSORIES,UT,DE,2021-02-19,https://www.sec.gov/Archives/edgar/data/1034670/000156459021006803/alv-10k_20201231.htm
0001385867,Coupa Software Inc ,7372,SERVICES,CA,DE,2022-03-16,https://www.sec.gov/Archives/edgar/data/1385867/000138586722000010/coup-20220131.htm
0001385867,Coupa Software Inc ,7372,SERVICES,CA,DE,2021-03-18,https://www.sec.gov/Archives/edgar/data/1385867/000138586721000011/coup-20210131.htm
0001609702,"CDK Global, Inc. ",7389,SERVICES,IL,DE,2021-08-18,https://www.sec.gov/Archives/edgar/data/1609702/000160970221000058/cdk-20210630.htm
0001029199,"EURONET WORLDWIDE, INC. ",6099,FUNCTIONS RELATED TO DEPOSITORY BANKING,KS,DE,2022-02-23,https://www.sec.gov/Archives/edgar/data/1029199/000121390022008758/eeft-20211231.htm
0001029199,"EURONET WORLDWIDE, INC. ",6099,FUNCTIONS RELATED TO DEPOSITORY BANKING,KS,DE,2021-02-22,https://www.sec.gov/Archives/edgar/data/1029199/000121390021010724/eeft-20201231.htm
0000071691,NEW YORK TIMES CO ,2711,NEWSPAPERS,NY,NY,2022-02-23,https://www.sec.gov/Archives/edgar/data/71691/000007169122000006/nyt-20211226.htm
0000071691,NEW YORK TIMES CO ,2711,NEWSPAPERS,NY,NY,2021-02-25,https://www.sec.gov/Archives/edgar/data/71691/000007169121000006/nyt-20201227.htm
0001472787,First American Financial Corp ,6361,TITLE INSURANCE,CA,DE,2022-02-17,https://www.sec.gov/Archives/edgar/data/1472787/000156459022005550/faf-10k_20211231.htm
0001472787,First American Financial Corp ,6361,TITLE INSURANCE,CA,DE,2021-02-17,https://www.sec.gov/Archives/edgar/data/1472787/000156459021006163/faf-10k_20201231.htm
0000070145,NATIONAL FUEL GAS CO ,4924,NATURAL GAS DISTRIBUTION,NY,NJ,2021-11-19,https://www.sec.gov/Archives/edgar/data/70145/000007014521000030/nfg-20210930.htm
0001757073,Envista Holdings Corp ,3843,DENTAL EQUIPMENT & SUPPLIES,CA,DE,2022-02-24,https://www.sec.gov/Archives/edgar/data/1757073/000175707322000010/nvst-20211231.htm
0001757073,Envista Holdings Corp ,3843,DENTAL EQUIPMENT & SUPPLIES,CA,DE,2021-02-19,https://www.sec.gov/Archives/edgar/data/1757073/000162828021002508/nvst-20201231.htm
0001524358,MARRIOTT VACATIONS WORLDWIDE Corp ,6531,REAL ESTATE AGENTS & MANAGERS ,FL,X1,2022-03-01,https://www.sec.gov/Archives/edgar/data/1524358/000152435822000013/vac-20211231.htm
0001524358,MARRIOTT VACATIONS WORLDWIDE Corp ,6531,REAL ESTATE AGENTS & MANAGERS ,FL,X1,2021-03-01,https://www.sec.gov/Archives/edgar/data/1524358/000152435821000016/vac-20201231.htm
0001049502,MKS INSTRUMENTS INC ,3823,INDUSTRIAL INSTRUMENTS FOR MEASUREMENT,MA,MA,2022-02-28,https://www.sec.gov/Archives/edgar/data/1049502/000156459022007637/mksi-10k_20211231.htm
0001049502,MKS INSTRUMENTS INC ,3823,INDUSTRIAL INSTRUMENTS FOR MEASUREMENT,MA,MA,2021-02-23,https://www.sec.gov/Archives/edgar/data/1049502/000156459021007630/mksi-10k_20201231.htm
0001811414,QuantumScape Corp ,3690,MISCELLANEOUS ELECTRICAL MACHINERY,CA,DE,2022-02-28,https://www.sec.gov/Archives/edgar/data/1811414/000095017022002330/qs-20211231.htm
0001811414,QuantumScape Corp ,3690,MISCELLANEOUS ELECTRICAL MACHINERY,CA,DE,2021-02-23,https://www.sec.gov/Archives/edgar/data/1811414/000156459021007621/qs-10k_20201231.htm
0001650729,"SiteOne Landscape Supply, Inc. ",5040,WHOLESALE,GA,DE,2022-02-24,https://www.sec.gov/Archives/edgar/data/1650729/000165072922000005/site-20220102.htm
0001650729,"SiteOne Landscape Supply, Inc. ",5040,WHOLESALE,GA,DE,2021-03-03,https://www.sec.gov/Archives/edgar/data/1650729/000165072921000006/site-20210103.htm
0000873303,"Sarepta Therapeutics, Inc. ",2834,PHARMACEUTICAL PREPARATIONS,MA,DE,2022-03-01,https://www.sec.gov/Archives/edgar/data/873303/000095017022002517/srpt-20211231.htm
0000873303,"Sarepta Therapeutics, Inc. ",2834,PHARMACEUTICAL PREPARATIONS,MA,DE,2021-03-01,https://www.sec.gov/Archives/edgar/data/873303/000156459021009835/srpt-10k_20201231.htm
0001055160,"MFA FINANCIAL, INC. ",6798,REAL ESTATE INVESTMENT TRUSTS,NY,MD,2022-02-23,https://www.sec.gov/Archives/edgar/data/1055160/000105516022000005/mfa-20211231.htm
0001055160,"MFA FINANCIAL, INC. ",6798,REAL ESTATE INVESTMENT TRUSTS,NY,MD,2021-02-23,https://www.sec.gov/Archives/edgar/data/1055160/000105516021000004/mfa-20201231.htm
0001576280,"Guardant Health, Inc. ",8071,SERVICES,CA,DE,2022-02-24,https://www.sec.gov/Archives/edgar/data/1576280/000157628022000015/gh-20211231.htm
0001576280,"Guardant Health, Inc. ",8071,SERVICES,CA,DE,2021-02-25,https://www.sec.gov/Archives/edgar/data/1576280/000157628021000031/gh-20201231.htm
0001013857,PEGASYSTEMS INC ,7374,SERVICES,MA,MA,2022-02-16,https://www.sec.gov/Archives/edgar/data/1013857/000101385722000042/pega-20211231.htm
0001013857,PEGASYSTEMS INC ,7374,SERVICES,MA,MA,2021-02-17,https://www.sec.gov/Archives/edgar/data/1013857/000101385721000032/pega-20201231.htm
0001472595,R1 RCM INC. ,8741,SERVICES,IL,DE,2022-02-17,https://www.sec.gov/Archives/edgar/data/1472595/000162828022002948/ah-20211231.htm
0001472595,R1 RCM INC. ,8741,SERVICES,IL,DE,2021-02-18,https://www.sec.gov/Archives/edgar/data/1472595/000162828021002423/ah-20201231.htm
0000005513,Unum Group ,6321,ACCIDENT & HEALTH INSURANCE,TN,DE,2022-02-25,https://www.sec.gov/Archives/edgar/data/5513/000000551322000030/unm-20211231.htm
0000005513,Unum Group ,6321,ACCIDENT & HEALTH INSURANCE,TN,DE,2021-02-17,https://www.sec.gov/Archives/edgar/data/5513/000000551321000015/unm-20201231.htm
0000775158,OSHKOSH CORP ,3711,MOTOR VEHICLES & PASSENGER CAR BODIES,WI,WI,2021-11-16,https://www.sec.gov/Archives/edgar/data/775158/000156459021057221/osk-10k_20210930.htm
0000937556,MASIMO CORP ,3845,ELECTROMEDICAL & ELECTROTHERAPEUTIC APPARATUS,CA,DE,2022-02-16,https://www.sec.gov/Archives/edgar/data/937556/000093755622000031/masi-20220101.htm
0000937556,MASIMO CORP ,3845,ELECTROMEDICAL & ELECTROTHERAPEUTIC APPARATUS,CA,DE,2021-02-23,https://www.sec.gov/Archives/edgar/data/937556/000093755621000033/masi-20210102.htm
0001786431,Reynolds Consumer Products Inc. ,2673,PLASTICS,IL,DE,2022-02-09,https://www.sec.gov/Archives/edgar/data/1786431/000156459022004307/reyn-10k_20211231.htm
0001786431,Reynolds Consumer Products Inc. ,2673,PLASTICS,IL,DE,2021-02-12,https://www.sec.gov/Archives/edgar/data/1786431/000156459021005649/reyn-10k_20201231.htm
0000921738,PENN NATIONAL GAMING INC ,7011,HOTELS & MOTELS,PA,PA,2022-02-28,https://www.sec.gov/Archives/edgar/data/921738/000092173822000011/penn-20211231.htm
0000921738,PENN NATIONAL GAMING INC ,7011,HOTELS & MOTELS,PA,PA,2021-02-26,https://www.sec.gov/Archives/edgar/data/921738/000092173821000009/penn-20201231.htm
0000798941,FIRST CITIZENS BANCSHARES INC /DE/ ,6022,STATE COMMERCIAL BANKS,NC,DE,2022-02-25,https://www.sec.gov/Archives/edgar/data/798941/000079894122000014/fcnca-20211231.htm
0000798941,FIRST CITIZENS BANCSHARES INC /DE/ ,6022,STATE COMMERCIAL BANKS,NC,DE,2021-02-24,https://www.sec.gov/Archives/edgar/data/798941/000079894121000014/fcnca-20201231.htm
0000016058,CACI INTERNATIONAL INC /DE/ ,7373,SERVICES,VA,DE,2021-08-17,https://www.sec.gov/Archives/edgar/data/16058/000156459021044839/caci-10k_20210630.htm
0000052827,RAYONIER INC ,6798,REAL ESTATE INVESTMENT TRUSTS,FL,NC,2022-02-25,https://www.sec.gov/Archives/edgar/data/52827/000005282722000018/ryn-20211231.htm
0000052827,RAYONIER INC ,6798,REAL ESTATE INVESTMENT TRUSTS,FL,NC,2021-02-22,https://www.sec.gov/Archives/edgar/data/52827/000005282721000035/ryn-20201231.htm
0001642896,Samsara Inc. ,7373,SERVICES,CA,DE,2022-03-30,https://www.sec.gov/Archives/edgar/data/1642896/000164289622000016/samsaraform10-kxq42022.htm
0001647639,"Upstart Holdings, Inc. ",6199,FINANCE SERVICES,CA,DE,2022-02-18,https://www.sec.gov/Archives/edgar/data/1647639/000164763922000009/upst-20211231.htm
0001647639,"Upstart Holdings, Inc. ",6199,FINANCE SERVICES,CA,DE,2021-03-18,https://www.sec.gov/Archives/edgar/data/1647639/000164763921000004/upstrtholdingsinc202010-k.htm
0000892553,CHART INDUSTRIES INC ,3443,FABRICATED PLATE WORK ,GA,DE,2022-02-24,https://www.sec.gov/Archives/edgar/data/892553/000089255322000061/gtls-20211231.htm
0000892553,CHART INDUSTRIES INC ,3443,FABRICATED PLATE WORK ,GA,DE,2021-03-01,https://www.sec.gov/Archives/edgar/data/892553/000089255321000032/gtls-20201231.htm
0001438133,TANDEM DIABETES CARE INC ,3841,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,CA,DE,2022-02-22,https://www.sec.gov/Archives/edgar/data/1438133/000143813322000021/tndm-20211231.htm
0001438133,TANDEM DIABETES CARE INC ,3841,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,CA,DE,2021-02-24,https://www.sec.gov/Archives/edgar/data/1438133/000143813321000015/tndm-20201231.htm
0001366561,SMARTSHEET INC ,7372,SERVICES,WA,WA,2022-03-25,https://www.sec.gov/Archives/edgar/data/1366561/000136656122000045/smar-20220131.htm
0001366561,SMARTSHEET INC ,7372,SERVICES,WA,WA,2021-03-25,https://www.sec.gov/Archives/edgar/data/1366561/000136656121000036/smar-20210131.htm
0001520697,"Acadia Healthcare Company, Inc. ",8093,SERVICES,TN,DE,2022-03-01,https://www.sec.gov/Archives/edgar/data/1520697/000156459022007930/achc-10k_20211231.htm
0001520697,"Acadia Healthcare Company, Inc. ",8093,SERVICES,TN,DE,2021-02-26,https://www.sec.gov/Archives/edgar/data/1520697/000156459021009466/achc-10k_20201231.htm
0001046102,RITCHIE BROS AUCTIONEERS INC ,7389,SERVICES,A1,A6,2022-02-17,https://www.sec.gov/Archives/edgar/data/1046102/000155837022001365/rba-20211231x10k.htm
0001046102,RITCHIE BROS AUCTIONEERS INC ,7389,SERVICES,A1,A6,2021-02-18,https://www.sec.gov/Archives/edgar/data/1046102/000155837021001228/rba-20201231x10k.htm
0000888491,OMEGA HEALTHCARE INVESTORS INC ,6798,REAL ESTATE INVESTMENT TRUSTS,MD,MD,2022-02-17,https://www.sec.gov/Archives/edgar/data/888491/000088849122000007/ohi-20211231x10k.htm
0000888491,OMEGA HEALTHCARE INVESTORS INC ,6798,REAL ESTATE INVESTMENT TRUSTS,MD,MD,2021-02-22,https://www.sec.gov/Archives/edgar/data/888491/000088849121000006/ohi-20201231x10k.htm
0000091767,SONOCO PRODUCTS CO ,2650,PAPERBOARD CONTAINERS & BOXES,SC,SC,2022-02-28,https://www.sec.gov/Archives/edgar/data/91767/000009176722000014/son-20211231.htm
0000091767,SONOCO PRODUCTS CO ,2650,PAPERBOARD CONTAINERS & BOXES,SC,SC,2021-02-26,https://www.sec.gov/Archives/edgar/data/91767/000009176721000011/son-20201231.htm
0000029644,DONALDSON CO INC ,3564,INDUSTRIAL & COMMERCIAL FANS & BLOWERS & AIR PURIFYING EQUIP,MN,DE,2021-09-24,https://www.sec.gov/Archives/edgar/data/29644/000002964421000029/dci-20210731.htm
0000018349,SYNOVUS FINANCIAL CORP ,6021,NATIONAL COMMERCIAL BANKS,GA,GA,2022-02-25,https://www.sec.gov/Archives/edgar/data/18349/000001834922000076/syn-20211231.htm
0000018349,SYNOVUS FINANCIAL CORP ,6021,NATIONAL COMMERCIAL BANKS,GA,GA,2021-03-01,https://www.sec.gov/Archives/edgar/data/18349/000001834921000014/syn-20201231.htm
0001144215,ACUITY BRANDS INC ,3640,ELECTRIC LIGHTING & WIRING EQUIPMENT,GA,DE,2021-10-27,https://www.sec.gov/Archives/edgar/data/1144215/000114421521000097/ayi-20210831.htm
0001068851,PROSPERITY BANCSHARES INC ,6022,STATE COMMERCIAL BANKS,TX,TX,2022-02-28,https://www.sec.gov/Archives/edgar/data/1068851/000156459022007263/pb-10k_20211231.htm
0001068851,PROSPERITY BANCSHARES INC ,6022,STATE COMMERCIAL BANKS,TX,TX,2021-02-26,https://www.sec.gov/Archives/edgar/data/1068851/000156459021009500/pb-10k_20201231.htm
0001466085,"INDEPENDENCE REALTY TRUST, INC. ",6798,REAL ESTATE INVESTMENT TRUSTS,PA,MD,2022-02-24,https://www.sec.gov/Archives/edgar/data/1466085/000156459022006764/irt-10k_20211231.htm
0001466085,"INDEPENDENCE REALTY TRUST, INC. ",6798,REAL ESTATE INVESTMENT TRUSTS,PA,MD,2021-02-18,https://www.sec.gov/Archives/edgar/data/1466085/000156459021006672/irt-10k_20201231.htm
0001005284,UNIVERSAL DISPLAY CORP \PA\ ,3670,ELECTRONIC COMPONENTS & ACCESSORIES,NJ,PA,2022-02-23,https://www.sec.gov/Archives/edgar/data/1005284/000095017022001770/oled-20211231.htm
0001005284,UNIVERSAL DISPLAY CORP \PA\ ,3670,ELECTRONIC COMPONENTS & ACCESSORIES,NJ,PA,2021-02-18,https://www.sec.gov/Archives/edgar/data/1005284/000156459021006654/oled-10k_20201231.htm
0001766363,"Endeavor Group Holdings, Inc. ",7900,SERVICES,CA,DE,2022-03-16,https://www.sec.gov/Archives/edgar/data/1766363/000095017022003940/edr-20211231.htm
0001573516,Murphy USA Inc. ,5500,RETAIL,AR,DE,2022-02-17,https://www.sec.gov/Archives/edgar/data/1573516/000157351622000006/musa-20211231.htm
0001573516,Murphy USA Inc. ,5500,RETAIL,AR,DE,2021-02-19,https://www.sec.gov/Archives/edgar/data/1573516/000157351621000017/musa-20201231.htm
0001674862,ASHLAND GLOBAL HOLDINGS INC ,5160,WHOLESALE,DE,DE,2021-11-22,https://www.sec.gov/Archives/edgar/data/1674862/000095017021004843/ash-20210930.htm
0001065837,SKECHERS USA INC ,3140,FOOTWEAR,CA,DE,2022-02-25,https://www.sec.gov/Archives/edgar/data/1065837/000156459022007170/skx-10k_20211231.htm
0001065837,SKECHERS USA INC ,3140,FOOTWEAR,CA,DE,2021-02-26,https://www.sec.gov/Archives/edgar/data/1065837/000156459021009442/skx-10k_20201231.htm
0001633931,TopBuild Corp ,1700,CONSTRUCTION SPECIAL TRADE CONTRACTORS,FL,DE,2022-02-22,https://www.sec.gov/Archives/edgar/data/1633931/000155837022001590/bld-20211231x10k.htm
0001633931,TopBuild Corp ,1700,CONSTRUCTION SPECIAL TRADE CONTRACTORS,FL,DE,2021-02-23,https://www.sec.gov/Archives/edgar/data/1633931/000155837021001466/bld-20201231x10k.htm
0001783398,UWM Holdings Corp ,6162,MORTGAGE BANKERS & LOAN CORRESPONDENTS,MI,DE,2022-03-01,https://www.sec.gov/Archives/edgar/data/1783398/000178339822000012/uwmc-20211231.htm
0001783398,UWM Holdings Corp ,6162,MORTGAGE BANKERS & LOAN CORRESPONDENTS,MI,DE,2021-03-22,https://www.sec.gov/Archives/edgar/data/1783398/000156459021014601/uwmc-10k_20201231.htm
0001584207,"OneMain Holdings, Inc. ",6141,PERSONAL CREDIT INSTITUTIONS,IN,DE,2022-02-11,https://www.sec.gov/Archives/edgar/data/25598/000158420722000005/omf-20211231.htm
0001584207,"OneMain Holdings, Inc. ",6141,PERSONAL CREDIT INSTITUTIONS,IN,DE,2021-02-09,https://www.sec.gov/Archives/edgar/data/25598/000158420721000006/omf-20201231.htm
0001660280,"Tenable Holdings, Inc. ",7372,SERVICES,MD,DE,2022-02-25,https://www.sec.gov/Archives/edgar/data/1660280/000166028022000035/tenb-20211231.htm
0001660280,"Tenable Holdings, Inc. ",7372,SERVICES,MD,DE,2021-02-23,https://www.sec.gov/Archives/edgar/data/1660280/000166028021000027/tenb-20201231.htm
0000890564,ASGN Inc ,7363,SERVICES,VA,DE,2022-03-01,https://www.sec.gov/Archives/edgar/data/890564/000089056422000007/asgn-20211231.htm
0000890564,ASGN Inc ,7363,SERVICES,VA,DE,2021-03-01,https://www.sec.gov/Archives/edgar/data/890564/000089056421000005/asgn-20201231.htm
0001115055,PINNACLE FINANCIAL PARTNERS INC ,6021,NATIONAL COMMERCIAL BANKS,TN,TN,2022-02-28,https://www.sec.gov/Archives/edgar/data/1115055/000111505522000013/pnfp-20211231.htm
0001115055,PINNACLE FINANCIAL PARTNERS INC ,6021,NATIONAL COMMERCIAL BANKS,TN,TN,2021-02-26,https://www.sec.gov/Archives/edgar/data/1115055/000111505521000013/pnfp-20201231.htm
0000028917,"DILLARD'S, INC. ",5311,RETAIL,AR,AR,2022-03-29,https://www.sec.gov/Archives/edgar/data/28917/000002891722000009/dds-20220129.htm
0000028917,"DILLARD'S, INC. ",5311,RETAIL,AR,AR,2021-03-29,https://www.sec.gov/Archives/edgar/data/28917/000002891721000066/dds-20210130.htm
0000853816,LANDSTAR SYSTEM INC ,4213,TRUCKING ,FL,DE,2022-02-18,https://www.sec.gov/Archives/edgar/data/853816/000119312522046673/d238952d10k.htm
0000853816,LANDSTAR SYSTEM INC ,4213,TRUCKING ,FL,DE,2021-02-23,https://www.sec.gov/Archives/edgar/data/853816/000119312521052225/d79942d10k.htm
0000717423,MURPHY OIL CORP ,1311,CRUDE PETROLEUM & NATURAL GAS,TX,DE,2022-02-25,https://www.sec.gov/Archives/edgar/data/717423/000071742322000019/mur-20211231.htm
0000717423,MURPHY OIL CORP ,1311,CRUDE PETROLEUM & NATURAL GAS,TX,DE,2021-02-26,https://www.sec.gov/Archives/edgar/data/717423/000071742321000014/mur-20201231.htm
0001633978,Lumentum Holdings Inc. ,3669,COMMUNICATIONS EQUIPMENT,CA,DE,2021-08-31,https://www.sec.gov/Archives/edgar/data/1633978/000162828021017799/lite-20210703.htm
0001689813,Biohaven Pharmaceutical Holding Co Ltd. ,2834,PHARMACEUTICAL PREPARATIONS,CT,D8,2022-02-25,https://www.sec.gov/Archives/edgar/data/1689813/000168981322000014/bhvn-20211231.htm
