CIK,Ticker,Company Name,SIC,Industry,State Location,State Inc,Filling Date,URL,digital asset,cryptocurrency,cryptocurrencies,digital holdings,bitcoin,ethereum,digital asset_table,cryptocurrency_table,cryptocurrencies_table,digital holdings_table,bitcoin_table,ethereum_table
0000899051,ALL,ALLSTATE CORP ,6331,FIRE,IL,DE,2022-02-18,https://www.sec.gov/Archives/edgar/data/899051/000089905122000015/all-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000899051,ALL,ALLSTATE CORP ,6331,FIRE,IL,DE,2021-02-22,https://www.sec.gov/Archives/edgar/data/899051/000089905121000011/all-20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000827054,MCHP,MICROCHIP TECHNOLOGY INC ,3674,SEMICONDUCTORS & RELATED DEVICES,AZ,DE,2022-05-20,https://www.sec.gov/Archives/edgar/data/827054/000082705422000094/mchp-20220331.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000827054,MCHP,MICROCHIP TECHNOLOGY INC ,3674,SEMICONDUCTORS & RELATED DEVICES,AZ,DE,2021-05-18,https://www.sec.gov/Archives/edgar/data/827054/000082705421000106/mchp-20210331.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000068505,MSI,"Motorola Solutions, Inc. ",3663,RADIO & TV BROADCASTING & COMMUNICATIONS EQUIPMENT,IL,DE,2022-02-16,https://www.sec.gov/Archives/edgar/data/68505/000006850522000010/msi-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000068505,MSI,"Motorola Solutions, Inc. ",3663,RADIO & TV BROADCASTING & COMMUNICATIONS EQUIPMENT,IL,DE,2021-02-12,https://www.sec.gov/Archives/edgar/data/68505/000006850521000008/msi-20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001090872,A,"AGILENT TECHNOLOGIES, INC. ",3826,LABORATORY ANALYTICAL INSTRUMENTS,CA,DE,2021-12-17,https://www.sec.gov/Archives/edgar/data/1090872/000109087221000027/a-20211031.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001571996,DELL,Dell Technologies Inc. ,3571,ELECTRONIC COMPUTERS,TX,DE,2022-03-24,https://www.sec.gov/Archives/edgar/data/1571996/000157199622000009/dell-20220128.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001571996,DELL,Dell Technologies Inc. ,3571,ELECTRONIC COMPUTERS,TX,DE,2021-03-26,https://www.sec.gov/Archives/edgar/data/1571996/000157199621000007/dell-20210129.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000010456,BAX,BAXTER INTERNATIONAL INC ,3841,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,IL,DE,2022-02-23,https://www.sec.gov/Archives/edgar/data/10456/000162828022003432/bax-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000010456,BAX,BAXTER INTERNATIONAL INC ,3841,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,IL,DE,2021-02-11,https://www.sec.gov/Archives/edgar/data/10456/000162828021001867/bax-20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001596532,ANET,"Arista Networks, Inc. ",3576,COMPUTER COMMUNICATIONS EQUIPMENT,CA,DE,2022-02-15,https://www.sec.gov/Archives/edgar/data/1596532/000159653222000026/anet-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001596532,ANET,"Arista Networks, Inc. ",3576,COMPUTER COMMUNICATIONS EQUIPMENT,CA,DE,2021-02-19,https://www.sec.gov/Archives/edgar/data/1596532/000159653221000049/anet-20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001489393,LYB,LyondellBasell Industries N.V. ,2860,INDUSTRIAL ORGANIC CHEMICALS,TX,P7,2022-02-24,https://www.sec.gov/Archives/edgar/data/1489393/000148939322000009/lyb-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001489393,LYB,LyondellBasell Industries N.V. ,2860,INDUSTRIAL ORGANIC CHEMICALS,TX,P7,2021-02-25,https://www.sec.gov/Archives/edgar/data/1489393/000148939321000007/lyb-20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000745732,ROST,"ROSS STORES, INC. ",5651,RETAIL,CA,DE,2022-03-29,https://www.sec.gov/Archives/edgar/data/745732/000074573222000014/rost-20220129.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000745732,ROST,"ROSS STORES, INC. ",5651,RETAIL,CA,DE,2021-03-30,https://www.sec.gov/Archives/edgar/data/745732/000074573221000017/rost-20210130.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001276187,ET,Energy Transfer LP ,4922,NATURAL GAS TRANSMISSION,TX,DE,2022-02-18,https://www.sec.gov/Archives/edgar/data/1276187/000127618722000020/et-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001276187,ET,Energy Transfer LP ,4922,NATURAL GAS TRANSMISSION,TX,DE,2021-02-19,https://www.sec.gov/Archives/edgar/data/1276187/000127618721000034/et-20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000788784,PEG,PUBLIC SERVICE ENTERPRISE GROUP INC ,4931,ELECTRIC & OTHER SERVICES COMBINED,NJ,NJ,2022-02-24,https://www.sec.gov/Archives/edgar/data/81033/000162828022003860/pseg-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000788784,PEG,PUBLIC SERVICE ENTERPRISE GROUP INC ,4931,ELECTRIC & OTHER SERVICES COMBINED,NJ,NJ,2021-03-01,https://www.sec.gov/Archives/edgar/data/81033/000078878421000007/pseg-20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000354190,AJG,Arthur J. Gallagher & Co. ,6411,INSURANCE AGENTS BROKERS & SERVICES,IL,IL,2022-02-18,https://www.sec.gov/Archives/edgar/data/354190/000156459022005714/ajg-10k_20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000354190,AJG,Arthur J. Gallagher & Co. ,6411,INSURANCE AGENTS BROKERS & SERVICES,IL,IL,2021-02-08,https://www.sec.gov/Archives/edgar/data/354190/000156459021004555/ajg-10k_20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000076334,PH,PARKER HANNIFIN CORP ,3490,MISCELLANEOUS FABRICATED METAL PRODUCTS,OH,OH,2021-08-25,https://www.sec.gov/Archives/edgar/data/76334/000007633421000187/ph-20210630.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001390777,BK,Bank of New York Mellon Corp ,6022,STATE COMMERCIAL BANKS,NY,DE,2022-02-25,https://www.sec.gov/Archives/edgar/data/1390777/000139077722000043/bk-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001390777,BK,Bank of New York Mellon Corp ,6022,STATE COMMERCIAL BANKS,NY,DE,2021-02-25,https://www.sec.gov/Archives/edgar/data/1390777/000139077721000037/bk-20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001408198,MSCI,MSCI Inc. ,7389,SERVICES,NY,DE,2022-02-11,https://www.sec.gov/Archives/edgar/data/1408198/000156459022004803/msci-10k_20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001408198,MSCI,MSCI Inc. ,7389,SERVICES,NY,DE,2021-02-12,https://www.sec.gov/Archives/edgar/data/1408198/000156459021005811/msci-10k_20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000003570,LNG,"Cheniere Energy, Inc. ",4924,NATURAL GAS DISTRIBUTION,TX,DE,2022-02-24,https://www.sec.gov/Archives/edgar/data/3570/000000357022000024/lng-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000003570,LNG,"Cheniere Energy, Inc. ",4924,NATURAL GAS DISTRIBUTION,TX,DE,2021-02-24,https://www.sec.gov/Archives/edgar/data/3570/000000357021000039/lng-20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001041061,YUM,YUM BRANDS INC ,5812,RETAIL,KY,NC,2022-02-23,https://www.sec.gov/Archives/edgar/data/1041061/000104106122000009/yum-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001041061,YUM,YUM BRANDS INC ,5812,RETAIL,KY,NC,2021-02-22,https://www.sec.gov/Archives/edgar/data/1041061/000104106121000012/yum-20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001666700,DD,"DuPont de Nemours, Inc. ",2821,PLASTICS,DE,DE,2022-02-11,https://www.sec.gov/Archives/edgar/data/1666700/000166670022000009/dd-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001666700,DD,"DuPont de Nemours, Inc. ",2821,PLASTICS,DE,DE,2021-02-12,https://www.sec.gov/Archives/edgar/data/1666700/000166670021000005/dd-20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000100493,TSN,"TYSON FOODS, INC. ",2015,POULTRY SLAUGHTERING AND PROCESSING,AR,DE,2021-11-15,https://www.sec.gov/Archives/edgar/data/100493/000010049321000122/tsn-20211002.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000712515,EA,ELECTRONIC ARTS INC. ,7372,SERVICES,CA,DE,2022-05-25,https://www.sec.gov/Archives/edgar/data/712515/000071251522000011/ea-20220331.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000712515,EA,ELECTRONIC ARTS INC. ,7372,SERVICES,CA,DE,2021-05-26,https://www.sec.gov/Archives/edgar/data/712515/000071251521000064/ea-20210331.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001466258,TT,Trane Technologies plc ,3822,AUTO CONTROLS FOR REGULATING RESIDENTIAL & COMML ENVIRONMENT,L2,L2,2022-02-07,https://www.sec.gov/Archives/edgar/data/1466258/000146625822000031/tt-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001466258,TT,Trane Technologies plc ,3822,AUTO CONTROLS FOR REGULATING RESIDENTIAL & COMML ENVIRONMENT,L2,L2,2021-02-09,https://www.sec.gov/Archives/edgar/data/1466258/000146625821000027/tt-20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001783180,CARR,CARRIER GLOBAL Corp ,3585,AIR COND & WARM AIR HEATING EQUIP & COMM & INDL REFRIG EQUIP,FL,DE,2022-02-08,https://www.sec.gov/Archives/edgar/data/1783180/000178318022000010/carr-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001783180,CARR,CARRIER GLOBAL Corp ,3585,AIR COND & WARM AIR HEATING EQUIP & COMM & INDL REFRIG EQUIP,FL,DE,2021-02-09,https://www.sec.gov/Archives/edgar/data/1783180/000178318021000011/carr-20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001393612,DFS,Discover Financial Services ,6141,PERSONAL CREDIT INSTITUTIONS,IL,DE,2022-02-24,https://www.sec.gov/Archives/edgar/data/1393612/000139361222000007/dfs-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001393612,DFS,Discover Financial Services ,6141,PERSONAL CREDIT INSTITUTIONS,IL,DE,2021-02-17,https://www.sec.gov/Archives/edgar/data/1393612/000139361221000014/dfs-20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001442145,VRSK,"Verisk Analytics, Inc. ",7374,SERVICES,NJ,DE,2022-02-22,https://www.sec.gov/Archives/edgar/data/1442145/000143774922004083/vrsk20211231_10k.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001442145,VRSK,"Verisk Analytics, Inc. ",7374,SERVICES,NJ,DE,2021-02-23,https://www.sec.gov/Archives/edgar/data/1442145/000143774921003789/vrsk20201120_10k.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001260221,TDG,TransDigm Group INC ,3728,AIRCRAFT PART & AUXILIARY EQUIPMENT,OH,DE,2021-11-16,https://www.sec.gov/Archives/edgar/data/1260221/000126022121000134/tdg-20210930.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001047862,ED,CONSOLIDATED EDISON INC ,4931,ELECTRIC & OTHER SERVICES COMBINED,NY,NY,2022-02-17,https://www.sec.gov/Archives/edgar/data/23632/000104786222000039/ed-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001047862,ED,CONSOLIDATED EDISON INC ,4931,ELECTRIC & OTHER SERVICES COMBINED,NY,NY,2021-02-18,https://www.sec.gov/Archives/edgar/data/23632/000104786221000049/ed-20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001065088,EBAY,EBAY INC ,7389,SERVICES,CA,DE,2022-02-24,https://www.sec.gov/Archives/edgar/data/1065088/000106508822000006/ebay-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001065088,EBAY,EBAY INC ,7389,SERVICES,CA,DE,2021-02-04,https://www.sec.gov/Archives/edgar/data/1065088/000106508821000006/ebay-20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000878927,ODFL,"OLD DOMINION FREIGHT LINE, INC. ",4213,TRUCKING ,NC,VA,2022-02-23,https://www.sec.gov/Archives/edgar/data/878927/000156459022006303/odfl-10k_20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000878927,ODFL,"OLD DOMINION FREIGHT LINE, INC. ",4213,TRUCKING ,NC,VA,2021-02-24,https://www.sec.gov/Archives/edgar/data/878927/000156459021008056/odfl-10k_20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000004447,HES,HESS CORP ,2911,PETROLEUM REFINING,NY,DE,2022-03-01,https://www.sec.gov/Archives/edgar/data/4447/000162828022004524/hes-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000004447,HES,HESS CORP ,2911,PETROLEUM REFINING,NY,DE,2021-03-01,https://www.sec.gov/Archives/edgar/data/4447/000162828021003531/hes-20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000045012,HAL,HALLIBURTON CO ,1389,OIL,TX,DE,2022-02-04,https://www.sec.gov/Archives/edgar/data/45012/000004501222000013/hal-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000045012,HAL,HALLIBURTON CO ,1389,OIL,TX,DE,2021-02-05,https://www.sec.gov/Archives/edgar/data/45012/000004501221000009/hal-20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000815556,FAST,FASTENAL CO ,5200,RETAIL,MN,MN,2022-02-07,https://www.sec.gov/Archives/edgar/data/815556/000081555622000009/fast-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000815556,FAST,FASTENAL CO ,5200,RETAIL,MN,MN,2021-02-08,https://www.sec.gov/Archives/edgar/data/815556/000081555621000008/fast-20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000915912,AVB,AVALONBAY COMMUNITIES INC ,6798,REAL ESTATE INVESTMENT TRUSTS,VA,MD,2022-02-25,https://www.sec.gov/Archives/edgar/data/915912/000091591222000005/avb-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000915912,AVB,AVALONBAY COMMUNITIES INC ,6798,REAL ESTATE INVESTMENT TRUSTS,VA,MD,2021-02-25,https://www.sec.gov/Archives/edgar/data/915912/000091591221000004/avb-20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000783325,WEC,"WEC ENERGY GROUP, INC. ",4931,ELECTRIC & OTHER SERVICES COMBINED,WI,WI,2022-02-24,https://www.sec.gov/Archives/edgar/data/783325/000010781522000116/wec-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000783325,WEC,"WEC ENERGY GROUP, INC. ",4931,ELECTRIC & OTHER SERVICES COMBINED,WI,WI,2021-02-25,https://www.sec.gov/Archives/edgar/data/783325/000010781521000079/wec-20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001140859,ABC,AMERISOURCEBERGEN CORP ,5122,WHOLESALE,PA,DE,2021-11-23,https://www.sec.gov/Archives/edgar/data/1140859/000114085921000058/abc-20210930.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000014693,BF-A,BROWN FORMAN CORP ,2080,BEVERAGES,KY,DE,2021-06-21,https://www.sec.gov/Archives/edgar/data/14693/000001469321000091/bfb-20210430.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001781335,OTIS,Otis Worldwide Corp ,3600,ELECTRONIC & OTHER ELECTRICAL EQUIPMENT ,CT,DE,2022-02-04,https://www.sec.gov/Archives/edgar/data/1781335/000178133522000007/otis-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001781335,OTIS,Otis Worldwide Corp ,3600,ELECTRONIC & OTHER ELECTRICAL EQUIPMENT ,CT,DE,2021-02-05,https://www.sec.gov/Archives/edgar/data/1781335/000178133521000023/otis-20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000051253,IFF,INTERNATIONAL FLAVORS & FRAGRANCES INC ,2860,INDUSTRIAL ORGANIC CHEMICALS,NY,NY,2022-02-28,https://www.sec.gov/Archives/edgar/data/51253/000005125322000007/iff-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000051253,IFF,INTERNATIONAL FLAVORS & FRAGRANCES INC ,2860,INDUSTRIAL ORGANIC CHEMICALS,NY,NY,2021-02-22,https://www.sec.gov/Archives/edgar/data/51253/000005125321000011/iff-20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000106535,WY,WEYERHAEUSER CO ,6798,REAL ESTATE INVESTMENT TRUSTS,WA,WA,2022-02-18,https://www.sec.gov/Archives/edgar/data/106535/000156459022005707/wy-10k_20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000106535,WY,WEYERHAEUSER CO ,6798,REAL ESTATE INVESTMENT TRUSTS,WA,WA,2021-02-19,https://www.sec.gov/Archives/edgar/data/106535/000156459021006960/wy-10k_20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000906107,EQR,EQUITY RESIDENTIAL ,6798,REAL ESTATE INVESTMENT TRUSTS,IL,MD,2022-02-17,https://www.sec.gov/Archives/edgar/data/906107/000156459022005566/eqr-10k_20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000906107,EQR,EQUITY RESIDENTIAL ,6798,REAL ESTATE INVESTMENT TRUSTS,IL,MD,2021-02-18,https://www.sec.gov/Archives/edgar/data/906107/000156459021006679/eqr-10k_20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000875045,BIIB,BIOGEN INC. ,2836,BIOLOGICAL PRODUCTS ,MA,DE,2022-02-03,https://www.sec.gov/Archives/edgar/data/875045/000087504522000007/biib-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000875045,BIIB,BIOGEN INC. ,2836,BIOLOGICAL PRODUCTS ,MA,DE,2021-02-03,https://www.sec.gov/Archives/edgar/data/875045/000087504521000010/biib-20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001477333,NET,"Cloudflare, Inc. ",7372,SERVICES,CA,DE,2022-03-01,https://www.sec.gov/Archives/edgar/data/1477333/000147733322000008/cloud-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001477333,NET,"Cloudflare, Inc. ",7372,SERVICES,CA,DE,2021-02-25,https://www.sec.gov/Archives/edgar/data/1477333/000147733321000009/cloud-20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000079879,PPG,PPG INDUSTRIES INC ,2851,PAINTS,PA,PA,2022-02-17,https://www.sec.gov/Archives/edgar/data/79879/000007987922000009/ppg-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000079879,PPG,PPG INDUSTRIES INC ,2851,PAINTS,PA,PA,2021-02-18,https://www.sec.gov/Archives/edgar/data/79879/000007987921000008/ppg-20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001671933,TTD,"Trade Desk, Inc. ",7370,SERVICES,CA,DE,2022-02-16,https://www.sec.gov/Archives/edgar/data/1671933/000156459022005385/ttd-10k_20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001671933,TTD,"Trade Desk, Inc. ",7370,SERVICES,CA,DE,2021-02-19,https://www.sec.gov/Archives/edgar/data/1671933/000156459021006726/ttd-10k_20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000072741,ES,EVERSOURCE ENERGY ,4911,ELECTRIC SERVICES,MA,MA,2022-02-17,https://www.sec.gov/Archives/edgar/data/13372/000007274122000015/es-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000072741,ES,EVERSOURCE ENERGY ,4911,ELECTRIC SERVICES,MA,MA,2022-02-17,https://www.sec.gov/Archives/edgar/data/13372/000007274122000015/es-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000023426,CNLHN,CONNECTICUT LIGHT & POWER CO ,4911,ELECTRIC SERVICES,CT,CT,2022-02-17,https://www.sec.gov/Archives/edgar/data/13372/000007274122000015/es-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000023426,CNLHN,CONNECTICUT LIGHT & POWER CO ,4911,ELECTRIC SERVICES,CT,CT,2022-02-17,https://www.sec.gov/Archives/edgar/data/13372/000007274122000015/es-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000072741,ES,EVERSOURCE ENERGY ,4911,ELECTRIC SERVICES,MA,MA,2021-02-17,https://www.sec.gov/Archives/edgar/data/13372/000007274121000005/es-20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000072741,ES,EVERSOURCE ENERGY ,4911,ELECTRIC SERVICES,MA,MA,2021-02-17,https://www.sec.gov/Archives/edgar/data/13372/000007274121000005/es-20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000023426,CNLHN,CONNECTICUT LIGHT & POWER CO ,4911,ELECTRIC SERVICES,CT,CT,2021-02-17,https://www.sec.gov/Archives/edgar/data/13372/000007274121000005/es-20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000023426,CNLHN,CONNECTICUT LIGHT & POWER CO ,4911,ELECTRIC SERVICES,CT,CT,2021-02-17,https://www.sec.gov/Archives/edgar/data/13372/000007274121000005/es-20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000024741,GLW,CORNING INC /NY ,3357,DRAWING AND INSULATING NONFERROUS WIRE,NY,NY,2022-02-14,https://www.sec.gov/Archives/edgar/data/24741/000143774922003247/glw20211231_10k.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000024741,GLW,CORNING INC /NY ,3357,DRAWING AND INSULATING NONFERROUS WIRE,NY,NY,2021-02-12,https://www.sec.gov/Archives/edgar/data/24741/000156276221000023/glw-20201231x10k.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001811210,LCID,"Lucid Group, Inc. ",3711,MOTOR VEHICLES & PASSENGER CAR BODIES,CA,DE,2022-02-28,https://www.sec.gov/Archives/edgar/data/1811210/000162828022004253/lcid-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001811210,LCID,"Lucid Group, Inc. ",3711,MOTOR VEHICLES & PASSENGER CAR BODIES,CA,DE,2021-03-16,https://www.sec.gov/Archives/edgar/data/1811210/000110465921036537/tm211742d1_10k.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000820027,AMP,AMERIPRISE FINANCIAL INC ,6282,INVESTMENT ADVICE,MN,DE,2022-02-25,https://www.sec.gov/Archives/edgar/data/820027/000082002722000016/amp-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000820027,AMP,AMERIPRISE FINANCIAL INC ,6282,INVESTMENT ADVICE,MN,DE,2021-02-24,https://www.sec.gov/Archives/edgar/data/820027/000082002721000012/amp-20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001585521,ZM,"Zoom Video Communications, Inc. ",7370,SERVICES,CA,DE,2022-03-07,https://www.sec.gov/Archives/edgar/data/1585521/000158552122000037/zm-20220131.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001585521,ZM,"Zoom Video Communications, Inc. ",7370,SERVICES,CA,DE,2021-03-18,https://www.sec.gov/Archives/edgar/data/1585521/000158552121000048/zm-20210131.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001679788,COIN,"Coinbase Global, Inc. ",6199,FINANCE SERVICES,DE,DE,2022-02-25,https://www.sec.gov/Archives/edgar/data/1679788/000167978822000031/coin-20211231.htm,9,12,7,0,71,61,0,0,0,0,6,6
0001037646,MTD,METTLER TOLEDO INTERNATIONAL INC/ ,3826,LABORATORY ANALYTICAL INSTRUMENTS,OH,DE,2022-02-11,https://www.sec.gov/Archives/edgar/data/1037646/000103764622000008/mtd-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001037646,MTD,METTLER TOLEDO INTERNATIONAL INC/ ,3826,LABORATORY ANALYTICAL INSTRUMENTS,OH,DE,2021-02-08,https://www.sec.gov/Archives/edgar/data/1037646/000103764621000008/mtd-20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001024478,ROK,"ROCKWELL AUTOMATION, INC ",3829,MEASURING & CONTROLLING DEVICES,WI,DE,2021-11-09,https://www.sec.gov/Archives/edgar/data/1024478/000102447821000083/rok-20210930.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001037868,AME,AMETEK INC/ ,3823,INDUSTRIAL INSTRUMENTS FOR MEASUREMENT,PA,DE,2022-02-22,https://www.sec.gov/Archives/edgar/data/1037868/000103786822000009/ame-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001037868,AME,AMETEK INC/ ,3823,INDUSTRIAL INSTRUMENTS FOR MEASUREMENT,PA,DE,2021-02-18,https://www.sec.gov/Archives/edgar/data/1037868/000103786821000007/ame-20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000943819,RMD,RESMED INC ,3841,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,CA,DE,2021-08-17,https://www.sec.gov/Archives/edgar/data/943819/000094381921000017/c819-20210630x10k.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000075362,PCAR,PACCAR INC ,3711,MOTOR VEHICLES & PASSENGER CAR BODIES,WA,DE,2022-02-23,https://www.sec.gov/Archives/edgar/data/75362/000156459022006237/pcar-10k_20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000075362,PCAR,PACCAR INC ,3711,MOTOR VEHICLES & PASSENGER CAR BODIES,WA,DE,2021-02-17,https://www.sec.gov/Archives/edgar/data/75362/000156459021006370/pcar-10k_20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001521332,APTV,Aptiv PLC ,3714,MOTOR VEHICLE PARTS & ACCESSORIES,L2,Y9,2022-02-07,https://www.sec.gov/Archives/edgar/data/1521332/000152133222000010/aptv-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001521332,APTV,Aptiv PLC ,3714,MOTOR VEHICLE PARTS & ACCESSORIES,L2,Y9,2021-02-08,https://www.sec.gov/Archives/edgar/data/1521332/000152133221000009/aptv-20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001004980,PCG,PG&E Corp ,4931,ELECTRIC & OTHER SERVICES COMBINED,CA,CA,2022-02-10,https://www.sec.gov/Archives/edgar/data/75488/000100498022000009/pcg-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001004980,PCG,PG&E Corp ,4931,ELECTRIC & OTHER SERVICES COMBINED,CA,CA,2021-02-25,https://www.sec.gov/Archives/edgar/data/75488/000100498021000007/pcg-20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000048465,HRL,HORMEL FOODS CORP /DE/ ,2011,MEAT PACKING PLANTS,MN,DE,2021-12-10,https://www.sec.gov/Archives/edgar/data/48465/000004846521000067/hrl-20211031.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001713683,ZS,"Zscaler, Inc. ",7371,SERVICES,CA,DE,2021-09-16,https://www.sec.gov/Archives/edgar/data/1713683/000171368321000175/zs-20210731.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001039684,OKE,ONEOK INC /NEW/ ,4923,NATURAL GAS TRANSMISSION & DISTRIBUTION,OK,OK,2022-03-01,https://www.sec.gov/Archives/edgar/data/1039684/000103968422000015/oke-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
